央视,#genre#
四川乡村,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dsctv9%26usign%3D__KU9_AUTO__
四川峨眉电影,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dscemdyhd%26usign%3D__KU9_AUTO__
成都新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fsccdsnzx.m3u8%3Fid%3Dsccdtv1%26usign%3D__KU9_AUTO__
成都新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dsccdtv1%26usign%3D__KU9_AUTO__
绵阳新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscmytv1%26usign%3D__KU9_AUTO__
绵阳科教生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscmytv2%26usign%3D__KU9_AUTO__
绵阳科教生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flivepull.myntv.cn%2Frtmp%2Fmykj.flv
南充综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscnctv1%26usign%3D__KU9_AUTO__
南充科教生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscnctv2%26usign%3D__KU9_AUTO__
乐山新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dsclstv1%26usign%3D__KU9_AUTO__
乐山新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fm3u8file.lstv.org.cn%2Fnmip-media%2Fchannellive%2Fchannel1%2Fplaylist.m3u8
乐山新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fpwpull.leshan.cn%2Flive%2F21609091019110008654ed1a00000000%2Fplaylist.m3u8
乐山文旅生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dsclstv2%26usign%3D__KU9_AUTO__
乐山文旅生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fpwpull.leshan.cn%2Flive%2F216e177701911000eb46902c00000000%2Fplaylist.m3u8
乐山i乐山,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fp8.vzan.com%2Fslowlive%2F147517797332177132%2Flive.m3u8
广安新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive1.gatv.com.cn%3A85%2Flive%2FXWZH.m3u8
广安新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive1.gatv.com.cn%3A85%2Flive%2FXWZH_HD.m3u8
广安新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive1.gatv.com.cn%3A90%2Flive%2FXWZH.m3u8
广安文旅乡村,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive1.gatv.com.cn%3A85%2Flive%2FGGPD.m3u8
广安文旅乡村,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive1.gatv.com.cn%3A85%2Flive%2FGGPD_ggpdzm.m3u8
广安文旅乡村,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive1.gatv.com.cn%3A90%2Flive%2FGGPD.m3u8
遂宁新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fszyplaytv.snxw.com%2Flive%2Fxwzh%2Fplaylist.m3u8
遂宁文化生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fszyplaytv.snxw.com%2Flive%2Fgggy%2Fplaylist.m3u8
雅安新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fplay.yunxya.com%2Fchannellive%2Fxinwen.m3u8
雅安文化生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fplay.yunxya.com%2Fchannellive%2Fwhsh.m3u8
雅安雨城频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8channel-yc.yunxya.com%2Fnmip-media%2Fchannellive%2Fchannel100103%2Fplaylist.m3u8
广元综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8.channel.dzsm.com%2Fnmip-media%2Fchannellive%2Fchannel100999%2Fplaylist.m3u8
广元文化生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8.channel.dzsm.com%2Fnmip-media%2Fchannellive%2Fchannel101257%2Fplaylist.m3u8
达州新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8channel.dzrm.cn%2Fnmip-media%2Fchannellive%2Fchannel104234%2Fplaylist.m3u8
达州新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftv.drs.dzxw.net%2Fchannellive%2Fxwzhpd-dz1.flv
达州文化生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8channel.dzrm.cn%2Fnmip-media%2Fchannellive%2Fchannel104727%2Fplaylist.m3u8
达州文化生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftv.drs.dzxw.net%2Fchannellive%2Fggpd-dz2.flv
达州通川频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8channel.dzrm.cn%2Fnmip-media%2Fchannellive%2Fchannel105011%2Fplaylist.m3u8
达州通川频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftv.drs.dzxw.net%2Fchannellive%2Ftcpd-dz3.flv
泸州新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fm3u8.channel.luzhoubs.com%2Fnmip-media%2Fchannellive%2Fchannel106011%2Fplaylist.m3u8
泸州新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftvdrs.luzhoubs.com%3A8100%2Fchannellive%2Flztv1.flv
泸州科教生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fm3u8.channel.luzhoubs.com%2Fnmip-media%2Fchannellive%2Fchannel103074%2Fplaylist.m3u8
泸州科教生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftvdrs.luzhoubs.com%3A8100%2Fchannellive%2Flztv3.flv
凉山新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.drs.yizu.tv%2Fchannellive%2Fch1
凉山新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ffile.i0834.cn%2Fnmip-media%2Fchannellive%2Fchannel114103%2Fplaylist.m3u8
凉山新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.drs.i0834.cn%2Fchannellive%2Fch1
凉山新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fchannel.yizu.tv%2Fnmip-media%2Fchannellive%2Fchannel106606%2Fplaylist.m3u8
凉山新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dsclitv1%26usign%3D__KU9_AUTO__
凉山彝语频道,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.drs.yizu.tv%2Fchannellive%2Fch2
凉山彝语频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ffile.i0834.cn%2Fnmip-media%2Fchannellive%2Fchannel115044%2Fplaylist.m3u8
凉山彝语频道,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.drs.i0834.cn%2Fchannellive%2Fch2
凉山彝语频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fchannel.yizu.tv%2Fnmip-media%2Fchannellive%2Fchannel107323%2Fplaylist.m3u8
凉山彝语频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dsclitv3%26usign%3D__KU9_AUTO__
宜宾新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Faliplay.yibinrm.cn%2Flive%2F10883325.m3u8%3Fauth_key%3D1787043633-0-0-39d8f5805194371260add0dc047df1bb
宜宾公共频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Faliplay.yibinrm.cn%2Flive%2F10883758.m3u8%3Fauth_key%3D1787043729-0-0-9c09fecc544553a8659368cda33a1335
自贡综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fstream.zgm.cn%3A8088%2Fzgm%2F6496c1e950aed.m3u8%3Fhash%3Dc5c10942e0b8bd4e50216fc96961cb93
自贡综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F110.189.153.160%3A1001%2Fzhpd.flv
自贡文化生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fstream.zgm.cn%3A8088%2Fzgm%2F6496c2034e887.m3u8%3Fhash%3Da10c5fbce2d5f6c839e7d1ea14e13cff
自贡文化生活,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F110.189.153.160%3A1002%2Fggpd.flv
德阳新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fzb.scdytv.cn%2Flive%2Fxwpd.m3u8
德阳文旅科教,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fzb.scdytv.cn%2Flive%2Fwlkj.m3u8
攀枝花新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Flive.pzhkai.com%2Fpzhxwzh%2Fsd%2Flive.m3u8
内江综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fwww.scnj.tv%2Fhls_njtv_direct%2F1.m3u8
内江综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fwww.scnj.tv%2Fhls_njtv_direct%2F2.m3u8
内江科教生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fwww.scnj.tv%2Fhls_njtv_direct%2F9.m3u8
眉山综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscmstv1%26usign%3D__KU9_AUTO__
眉山文旅乡村,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscmstv2%26usign%3D__KU9_AUTO__
甘孜综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftv.drs.ganzitv.com%3A8100%2Fchannellive%2Fgztv.flv
甘孜综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fm3u8.channel.ganzitv.com%2Fvms%2Fvideos%2Fnmip-media%2Fchannellive%2Fchannel1%2Fplaylist.m3u8
巴中综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fbzrmtlive.bzitv.cn%2Flive%2F240726Bztv001001.live.flv
巴中综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fbzrmtlive.bzitv.cn%2Flive%2F240726Bztv001001%2Fhls.m3u8
巴中文旅生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fbzrmtlive.bzitv.cn%2Flive%2F240726Bztv002002.live.flv
巴中文旅生活,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fbzrmtlive.bzitv.cn%2Flive%2F240726Bztv002002%2Fhls.m3u8
资阳新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Ftianma.m3u8%3Fip%3Dhttps%3A%2F%2Fappmgr.zyrb.com.cn%26id%3D1%26usign%3D__KU9_AUTO__
阿坝州综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscabtv1%26usign%3D__KU9_AUTO__
阿坝州文艺频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscabtv2%26usign%3D__KU9_AUTO__
崇州综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Flivesec.mudu.tv%2Fwatch%2Fx6h90s.m3u8%3Fauth_key%3D1718591057-413387-0-d86b69d055411656b69ef6be0fc89497
成都高新电视,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Flivepgc.chinamcache.com%2Fpgc%2Fd849e3b837e34409b46124c267a8a1cf.m3u8%3Fauth_key%3D1719565624-0-0-c80453df5f2edc88776ce766e497b52b
金堂电视台,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.jtxwzx.com.cn%2Fjtdst%2Fhd%2Flive.m3u8
金堂电视台,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fp8.vzan.com%2Fslowlive%2F188010566442385577%2Flive.m3u8
简阳新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dsccdjy1%26usign%3D__KU9_AUTO__
龙泉驿新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive-pull.newslqy.com%2Flive%2Ffmzb1682404988829.m3u8
郫都新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fsccdpd.m3u8%3Fid%3Dsccdpd1%26usign%3D__KU9_AUTO__
彭州综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flivepengzhou.chinamcache.com%2Fpengzhou%2Fpengzhou-zb01.m3u8%3FtxSecret%3Dbe4d7b7bd7ca8fe64c732408485924b5%26txTime%3D679D86EA
双流综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F171.221.250.132%3A28080%2Flive%2F3146B3F489F1246E4E542E341B99EEAD.m3u8
新都综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fpili-live-hls.job-live.magcloud.net%2Fjob-live%2Fxdtv.m3u8%3Fsign%3D16b7b78ca2900a9d9fa087af2340ed8d%26t%3D6911a9e8
都江堰新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fjdtv2.m3u8%3Fid%3Dsccddjy1%26usign%3D__KU9_AUTO__
长宁综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fcnpull.sccnfb.com%2Flive%2F123456.m3u8
珙县综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fm3u8.chuanqigongxian.cn%2Fnmip-media%2Fchannellive%2Fchannel100449%2Fplaylist.m3u8
珙县综合频道,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.ybtv.cc%3A1935%2Fchannellive%2Fgongxian
江安综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fplay.jaxrm.cn%2Flive%2F10001802.m3u8%3Fauth_key%3D1763106038-0-0-8f2fc3fca68e64ba2d28df22f9cda424
筠连综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fplay.dameijunlian.cn%2Flive%2F10004131.m3u8%3Fauth_key%3D1783733887-0-0-a1440d3435267d785dcbbe1629a42558
南溪综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fp2hs.vzan.com%2Fslowlive%2F371673471833525863%2Flive.m3u8
叙州综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fpili-live-hls.ybcxjd.com%2Fjdh-live%2F2108111201035597.m3u8
东兴综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscnjdx1%26usign%3D__KU9_AUTO__
隆昌新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscnjlc1%26usign%3D__KU9_AUTO__
威远新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Fwy-live-pull.thecover.cn%2Frmtlive%2Ffmzb1710746907096
威远新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fwy-live-pull.thecover.cn%2Frmtlive%2Ffmzb1710746907096.m3u8
资中综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscnjzz1%26usign%3D__KU9_AUTO__
达川综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscdzdc.m3u8%3Fid%3Dscdzdc1%26usign%3D__KU9_AUTO__
大竹新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Flmt.dazhutv.cn%2Flive1%2Flive1.m3u8
开江新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Flmt.kjzx.net%3A98%2Flive1%2Flive1.m3u8
渠县新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F183.222.248.153%3A81%2Fhls%2Fcfp2p8m3.m3u8
万源新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.wanyuannews.com%2Fwytv%2Fhd%2Flive.m3u8
宣汉新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flivexuanhan.chinamcache.com%2Flive%2Fpush1.m3u8
广汉新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscdygh1%26usign%3D__KU9_AUTO__
旌阳综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fjyrmlaliu.ebotcloud.com%2Fjynews%2Fzonghexinwen.m3u8
罗江新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fpull.luojiangrongmei.com%2Fljds%2Fljtv.m3u8
罗江新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Fpull.luojiangrongmei.com%2Fljds%2Fljtv
什邡新闻频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.sfrmt.com%3A85%2Flive%2Fzhpd.m3u8
中江新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fbl.zjtvrm.cn%2Flive%2Fzjrmzxzb.m3u8%3Ftimestamp%3D20250617174454%26encrypt%3D7759375eb83dccfe26811155bff1c4be
阆中综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fp2hs.vzan.com%2Fslowlive%2F798833473879633259%2Flive.m3u8
南部新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fpili-live-rtmp.148.i2863.com%2Fi2863-148%2Flive_148_811389.m3u8
蓬安新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fpalive.patv123.com%3A8091%2Flive%2Fxwpd_800K.m3u8
蓬安新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Fpalive.patv123.com%3A1935%2Flive%2Fxwpd_800K
蓬安新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fplay.patv123.com%2Flive%2Fxwpd%2Fplaylist.m3u8
顺庆综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fwww.jinrishunqing.com%2Flive%2Fc3143afd-63c1-41f7-b911-ad9d5c9fac8b.m3u8
西充新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftx-adaptive.hlspull.yximgs.com%2Fgifshow%2Fkwai_actL_ol_act_14033482388_strL.m3u8%3FtxSecret%3D8a9187863f5a9d9dc208f64ea9b9171f%26txTime%3D69017fee
仪陇综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Flive.yilongnews.com%2Flive%2Fylzhpd.m3u8%3Fauth_key%3D1741134122-0-0-fbf8d764c05b0a2547234f0f9f64e4b6
营山电视台,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Ffile.ysxtv.cn%2Fnmip-media%2Fchannellive%2Fchannel101492%2Fplaylist.m3u8
营山电视台,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8channel.ysxtv.cn%2Fnmip-media%2Fchannellive%2Fchannel101492%2Fplaylist.m3u8
营山电视台,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftv.drs.ysxtv.cn%3A8100%2Fchannellive%2Fystv-bak.flv
盐边综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.ybrmt.cn%2Fybtv%2Fsd%2Flive.m3u8
黑水新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.schstv.com%3A90%2Flive%2Fxwzh.m3u8
金川新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.jinchuanrmt.com%3A90%2Flive%2Fzhxw.m3u8
金川新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F139.203.180.9%3A90%2Flive%2Fzhxw.m3u8
金川乡村频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.jinchuanrmt.com%3A90%2Flive%2Fjcxc.m3u8
金川乡村频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F139.203.180.9%3A90%2Flive%2Fjcxc.m3u8
茂县综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Ftianma.m3u8%3Fip%3Dscabmx%26id%3D11%26usign%3D__KU9_AUTO__
茂县综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F139.203.191.24%3A81%2Fts1
壤塘综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flivepull.myntv.cn%2Ftv%2Frangtang.m3u8
松潘新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.spccmc.com%3A90%2Flive%2Fspxwzh.m3u8
汶川新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.iwcmt.cn%3A90%2Flive%2Fzhxw.m3u8
小金综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fxjlive.xjxrmt.cn%3A8091%2Flive%2Fxwpd.m3u8
九寨沟新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscabjzg1%26usign%3D__KU9_AUTO__
马尔康综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.zmmek.com%3A90%2Flive%2Fzhxw.m3u8
若尔盖综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscabreg1%26usign%3D__KU9_AUTO__
富顺综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fpili-live-rtmp.145.i2863.com%2Fi2863-145%2Flive_145_906964.m3u8
荣县综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fplay.rongxianwang.net%2Fydrx%2Frongxianlive.m3u8%3Fauth_key%3D1715846517-0-0-69728c58ca3d40f9331a8cf77d985e93
朝天新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8.channel.dzsm.com%2Fnmip-media%2Fchannellive%2Fchannel104601%2Fplaylist.m3u8
剑阁新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Ftvfile.scjgtv.cn%2Fnmip-media%2Fchannellive%2Fchannel104126%2Fplaylist.m3u8
剑阁新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.scjgtv.cn%2Fchannellive%2Fjgzhpd
剑阁新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fm3u8.channel.dzsm.com%2Fnmip-media%2Fchannellive%2Fchannel105549%2Fplaylist.m3u8
剑阁新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F60.255.231.122%3A1936%2Fhls%2Flive1.m3u8
利州综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftvfile.lzgbdst.com%2Fnmip-media%2Fchannellive%2Fchannel106876%2Fplaylist.m3u8
利州综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Ftv.drs.lzgbdst.com%3A8100%2Fchannellive%2Flztv2.flv
青川新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fqcfile.qcrmt.com%2Fnmip-media%2Fchannellive%2Fchannel100933%2Fplaylist.m3u8
青川新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.qcrmt.com%2Fchannellive%2Fch1
旺苍新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fchannel.wcrmt.cn%2Fnmip-media%2Fchannellive%2Fchannel105268%2Fplaylist.m3u8
旺苍新闻综合,http://A/ku9/py/live_b_ku9.py?src=rtmp%3A%2F%2Ftv.wcrmt.cn%2Fchannellive%2Fch1
昭化综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flive.zhgbtv.cn%3A3100%2Fhlsram%2Flive0%2Findex.m3u8
丹棱新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscmsdl1%26usign%3D__KU9_AUTO__
洪雅新闻综合,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fdg1sy-livehls.migucloud.com%2Flive%2FTIMV9AKA_C0%2Fplaylist.m3u8
彭山综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fplay.psrmt.cn%3A443%2Flive%2FZYADBGLP_C0%2Fplaylist.m3u8
青神综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Flmt.scqstv.com%2Flive1%2Flive1.m3u8
仁寿综合频道,http://A/ku9/py/live_b_ku9.py?src=https%3A%2F%2Fplay.scrstv.com.cn%2FTV%2Fxwzh.m3u8%3Fauth_key%3D1724660870-0-0-a245e661caf0188f84e8e486754a80ce
安岳新闻综合,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Ftianma.m3u8%3Fip%3Dhttps%3A%2F%2Fayapp.ayrmt.com%26id%3D10%26usign%3D__KU9_AUTO__
乐至综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F175.155.106.72%3A89%2Flive1%2Flive1.m3u8
雁江新闻频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Ftianma.m3u8%3Fip%3Dhttps%3A%2F%2Fappmgr.zyrb.com.cn%26id%3D4%26usign%3D__KU9_AUTO__
甘洛综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2F38.75.136.137%3A82%2Flive1%2Fscy.m3u8%3Fid%3Dscligl1%26usign%3D__KU9_AUTO__
会东综合频道,http://A/ku9/py/live_b_ku9.py?src=http%3A%2F%2Fexfile.schdxww.com%2Fnmip-media%2Fchannellive%2Fchannel100055%2Fplaylist.m3u8
